Entry	Action	User Name	Updated Date
老... 干... 部	Deleted	NhuY	2013-10-06 10:13:32.207-05:00
劳斯莱斯	Added	NhuY	2013-10-06 15:38:34.196-05:00
干长老	Deleted	NhuY	2013-10-07 05:51:47.851-05:00
帅叔叔	Deleted	NhuY	2013-10-07 20:47:05.819-05:00
凌波微步	Added	NhuY	2013-10-07 21:29:44.634-05:00
丹尼斯	Added	NhuY	2013-10-07 21:34:17.924-05:00
墨丫头	Deleted	nnguyen	2013-10-08 13:41:26.290-05:00
乐丫头	Deleted	NhuY	2013-10-08 17:31:06.699-05:00
祝公子	Deleted	NhuY	2013-10-09 01:51:12.602-05:00
经夫人	Deleted	NhuY	2013-10-09 02:25:21.174-05:00
况妹妹	Deleted	NhuY	2013-10-09 19:09:15.946-05:00
计大姐	Deleted	NhuY	2013-10-09 21:33:46.947-05:00
封姐姐	Deleted	NhuY	2013-10-12 07:12:56.858-05:00
管大姐	Deleted	NhuY	2013-10-12 11:45:21.052-05:00
兰姑娘	Deleted	NhuY	2013-10-12 11:50:57.302-05:00
诸夫人	Deleted	NhuY	2013-10-12 15:06:39.145-05:00
孙公子	Deleted	NhuY	2013-10-12 17:09:49.838-05:00
谈小侄	Deleted	NhuY	2013-10-13 00:26:49.732-05:00
常皇子	Deleted	NhuY	2013-10-13 06:27:33.159-05:00
居世子	Deleted	NhuY	2013-10-13 07:20:44.934-05:00
管老太太	Deleted	NhuY	2013-10-13 09:20:31.324-05:00
管大嫂	Deleted	NhuY	2013-10-15 17:34:25.569-05:00
应大姐	Deleted	NhuY	2013-10-15 18:12:38.184-05:00
纪夫人	Deleted	NhuY	2013-10-15 18:21:09.448-05:00
昭君	Added	NhuY	2013-10-15 18:44:43.643-05:00
丁丫头	Deleted	NhuY	2013-10-15 18:58:14.742-05:00
查老六	Deleted	NhuY	2013-10-15 20:19:28.562-05:00
宗家族	Deleted	NhuY	2013-10-16 19:29:52.530-05:00
国兄弟	Deleted	NhuY	2013-10-16 19:51:27.023-05:00
充弟弟	Deleted	NhuY	2013-10-16 20:46:11.497-05:00
祝王爷	Deleted	NhuY	2013-10-17 04:59:50.522-05:00
管管家	Deleted	NhuY	2013-10-17 18:39:41.015-05:00
曼施坦因	Added	NhuY	2013-10-17 19:34:25.618-05:00
斐迪南德	Added	NhuY	2013-10-17 19:34:32.073-05:00
舒尔纳	Updated	NhuY	2013-10-17 19:35:24.282-05:00
马尔塞尤	Added	NhuY	2013-10-17 19:34:41.012-05:00
隆美尔	Added	NhuY	2013-10-17 19:34:48.765-05:00
埃尔温	Added	NhuY	2013-10-17 19:34:55.560-05:00
斯派达尔	Added	NhuY	2013-10-17 19:34:59.980-05:00
瓦尔特	Added	NhuY	2013-10-17 19:35:08.161-05:00
斯图尔特	Added	NhuY	2013-10-17 19:35:17.377-05:00
斯图加特	Added	NhuY	2013-10-17 19:35:30.410-05:00
伯格纳	Added	NhuY	2013-10-17 19:35:34.393-05:00
弗里茨	Added	NhuY	2013-10-17 19:35:38.756-05:00
海伦娜	Added	NhuY	2013-10-17 19:35:43.632-05:00
埃里希	Added	NhuY	2013-10-17 19:35:48.737-05:00
海森堡	Added	NhuY	2013-10-17 19:35:55.873-05:00
隆梅尔	Added	NhuY	2013-10-17 19:36:04.744-05:00
灵隐寺	Added	NhuY	2013-10-18 20:43:26.040-05:00
阳澄湖	Added	NhuY	2013-10-18 21:10:04.576-05:00
经当家	Deleted	NhuY	2013-10-18 21:52:00.222-05:00
易大爷	Deleted	NhuY	2013-10-18 21:52:44.438-05:00
言老爷	Deleted	NhuY	2013-10-18 21:52:53.163-05:00
通弟弟	Deleted	NhuY	2013-10-18 22:37:13.794-05:00
萨摩藩	Added	NhuY	2013-10-19 05:21:31.794-05:00
戴世子	Deleted	NhuY	2013-10-19 06:17:53.767-05:00
诸爱卿	Deleted	NhuY	2013-10-19 10:53:00.061-05:00
雨前龙井	Added	NhuY	2013-10-19 13:32:52.339-05:00
满婆婆	Deleted	NhuY	2013-10-19 14:36:05.064-05:00
兰师兄	Deleted	NhuY	2013-10-19 16:16:03.539-05:00
景真人	Deleted	NhuY	2013-10-19 16:19:57.369-05:00
费公子	Deleted	NhuY	2013-10-20 12:00:49.471-05:00
任掌门	Deleted	NhuY	2013-10-20 14:38:52.587-05:00
错过站点	Added	NhuY	2013-10-20 16:43:38.967-05:00
平爷爷	Deleted	NhuY	2013-10-20 17:22:59.660-05:00
特鲁姆普	Added	NhuY	2013-10-20 17:27:45.791-05:00
鱼老头	Deleted	NhuY	2013-10-20 17:31:03.628-05:00
路易威登	Updated	NhuY	2013-10-20 17:37:04.051-05:00
乐家族	Deleted	NhuY	2013-10-20 19:33:45.864-05:00
利夫人	Deleted	NhuY	2013-10-20 19:35:18.217-05:00
包法利	Added	NhuY	2013-10-20 19:35:36.543-05:00
拉布拉多	Added	NhuY	2013-10-20 20:34:48.949-05:00
章子怡	Added	NhuY	2013-10-20 21:08:22.111-05:00
斯瓦辛格	Added	NhuY	2013-10-20 21:08:37.026-05:00
玛丽莲梦露	Added	NhuY	2013-10-20 21:08:48.471-05:00
北戴河	Added	NhuY	2013-10-20 21:45:40.368-05:00
柳公权	Added	NhuY	2013-10-20 21:46:30.879-05:00
王弟弟	Deleted	NhuY	2013-10-20 21:47:26.060-05:00
任部长	Deleted	NhuY	2013-10-20 22:08:04.723-05:00
陈独秀	Added	NhuY	2013-10-21 05:15:53.506-05:00
胡汉山	Added	nnguyen	2013-10-21 13:39:24.528-05:00
林志颖	Added	NhuY	2013-10-21 18:27:06.811-05:00
张颖川	Added	NhuY	2013-10-23 17:29:33.456-05:00
韩淮阴	Added	NhuY	2013-10-23 17:29:36.990-05:00
释迦摩尼	Added	NhuY	2013-10-24 04:49:38.725-05:00
任御史	Deleted	NhuY	2013-10-24 18:05:52.782-05:00
古婆婆	Deleted	NhuY	2013-10-25 05:25:25.385-05:00
况老太太	Deleted	NhuY	2013-10-25 05:33:20.265-05:00
步妹妹	Deleted	nnguyen	2013-10-25 09:24:31.526-05:00
祝妹妹	Deleted	nnguyen	2013-10-25 10:06:26.904-05:00
幸妹妹	Deleted	nnguyen	2013-10-25 12:30:21.425-05:00
慎刑司	Added	NhuY	2013-10-26 01:02:30.403-05:00
宫总管	Deleted	NhuY	2013-10-26 17:40:32.333-05:00
干太医	Deleted	NhuY	2013-10-26 18:51:31.459-05:00
言夫人	Deleted	NhuY	2013-10-26 19:53:59.071-05:00
养皇子	Deleted	NhuY	2013-10-26 22:11:09.467-05:00
花太医	Deleted	NhuY	2013-10-27 07:13:57.097-05:00
查婆婆	Deleted	NhuY	2013-10-27 11:08:27.671-05:00
计弟弟	Deleted	NhuY	2013-10-27 16:35:42.496-05:00
桑塔纳	Added	NhuY	2013-10-27 18:36:06.175-05:00
吕姐姐	Deleted	NhuY	2013-10-28 05:06:27.972-05:00
圣地亚哥	Added	NhuY	2013-10-28 19:43:20.061-05:00
愚人节	Added	NhuY	2013-10-28 20:07:11.097-05:00
东南亚	Added	NhuY	2013-10-28 20:07:22.186-05:00
思密达	Deleted	NhuY	2013-10-28 20:12:46.568-05:00
麦当娜	Added	NhuY	2013-10-28 22:19:15.638-05:00
卡地亚	Added	NhuY	2013-10-29 05:15:29.850-05:00
朱延平	Added	NhuY	2013-10-29 05:16:50.741-05:00
汉尼拔	Added	NhuY	2013-10-29 17:14:53.856-05:00
阿历克塞	Added	NhuY	2013-10-29 17:47:43.698-05:00
弗吉尼亚	Added	NhuY	2013-10-29 17:49:19.224-05:00
匡提科	Added	NhuY	2013-10-29 17:49:45.049-05:00
吉普森	Added	NhuY	2013-10-29 17:50:18.065-05:00
霍姆斯	Added	NhuY	2013-10-29 17:55:06.991-05:00
格莱姆	Added	NhuY	2013-10-29 19:00:25.692-05:00
坎贝尔	Added	NhuY	2013-10-29 19:23:43.551-05:00
蒙娜丽莎	Added	NhuY	2013-10-29 20:02:50.472-05:00
阿比盖尔	Added	NhuY	2013-10-29 20:08:27.158-05:00
霍布斯	Added	NhuY	2013-10-29 20:14:41.819-05:00
德卢明顿	Added	NhuY	2013-10-29 20:19:35.491-05:00
加勒特	Added	NhuY	2013-10-29 20:20:03.784-05:00
格雷厄姆	Added	NhuY	2013-10-29 20:22:34.719-05:00
克劳福德	Added	NhuY	2013-10-29 20:23:16.594-05:00
莱克特	Added	NhuY	2013-10-29 20:32:01.011-05:00
布鲁姆	Added	NhuY	2013-10-29 20:37:51.111-05:00
佛吉尼亚	Added	NhuY	2013-10-29 21:05:40.174-05:00
迪克森	Added	NhuY	2013-10-30 04:51:53.593-05:00
索菲亚	Added	NhuY	2013-10-30 05:12:48.162-05:00
奥蒂斯	Added	NhuY	2013-10-30 05:20:42.654-05:00
卡萝尔	Added	NhuY	2013-10-30 05:28:23.086-05:00
贾斯汀比伯	Added	NhuY	2013-10-30 05:56:00.494-05:00
暮光之城	Added	NhuY	2013-10-30 05:56:14.109-05:00
雅各布	Added	nnguyen	2013-10-30 12:27:56.370-05:00
吉布森	Added	nnguyen	2013-10-30 13:08:52.450-05:00
梅丽莎	Added	nnguyen	2013-10-30 14:20:30.819-05:00
詹姆斯	Added	nnguyen	2013-10-30 14:34:38.553-05:00
格莱厄姆	Added	NhuY	2013-10-30 18:47:23.297-05:00
斯蒂芬	Added	NhuY	2013-10-30 19:12:09.942-05:00
希尔达	Added	NhuY	2013-10-30 20:48:06.623-05:00
常春藤盟校	Added	NhuY	2013-10-30 20:48:30.003-05:00
布朗大学	Added	NhuY	2013-10-30 20:48:41.388-05:00
艾德拉	Added	NhuY	2013-10-30 21:44:11.163-05:00
爱因斯坦	Added	NhuY	2013-10-30 21:56:02.857-05:00
莎士比亚	Added	NhuY	2013-10-30 22:06:09.325-05:00
安德烈	Added	NhuY	2013-10-30 22:33:41.690-05:00
柏瑟姆	Updated	NhuY	2013-10-30 22:34:53.330-05:00
弗雷德	Added	NhuY	2013-10-30 22:37:00.497-05:00
珍妮弗	Added	NhuY	2013-10-30 22:38:55.521-05:00
斯潘塞斯	Added	NhuY	2013-10-30 22:42:37.965-05:00
德雷克	Added	NhuY	2013-10-30 22:42:52.821-05:00
诺艾丽	Added	NhuY	2013-10-31 05:04:22.207-05:00
格林威	Added	NhuY	2013-10-31 05:04:34.258-05:00
基德恩	Added	NhuY	2013-10-31 05:04:58.538-05:00
加西亚	Added	NhuY	2013-10-31 05:05:20.235-05:00
普兰蒂斯	Added	NhuY	2013-10-31 05:05:36.227-05:00
阿尔伯特	Added	NhuY	2013-10-31 05:17:18.005-05:00
阿道夫	Added	NhuY	2013-10-31 05:18:25.918-05:00
弗里德	Added	NhuY	2013-11-01 18:37:42.754-05:00
加百列	Added	NhuY	2013-11-01 18:38:37.450-05:00
辛普森	Added	NhuY	2013-11-01 18:48:59.078-05:00
埃尔文	Added	NhuY	2013-11-01 19:20:21.233-05:00
王尔德	Added	NhuY	2013-11-01 19:30:43.644-05:00
加百利	Added	NhuY	2013-11-01 19:31:51.853-05:00
莱尔斯	Added	NhuY	2013-11-01 19:53:27.935-05:00
拉弗尔	Added	NhuY	2013-11-02 07:24:34.596-05:00
瓦尔多	Added	NhuY	2013-11-02 07:24:44.471-05:00
爱默生	Added	NhuY	2013-11-02 07:24:54.766-05:00
斯坦贝克	Added	NhuY	2013-11-02 07:46:57.764-05:00
丘比特	Added	NhuY	2013-11-02 08:37:19.035-05:00
罗德里格斯	Added	NhuY	2013-11-02 08:40:10.094-05:00
阿莫斯	Added	NhuY	2013-11-02 08:45:13.645-05:00
古德里安	Added	NhuY	2013-11-02 08:54:40.496-05:00
多克托罗	Added	NhuY	2013-11-02 09:52:17.391-05:00
常小姐	Deleted	NhuY	2013-11-02 13:18:08.577-05:00
路西菲尔	Added	NhuY	2013-11-02 14:13:21.497-05:00
纳菲尔	Updated	NhuY	2013-11-02 16:14:54.512-05:00
雷诺丝	Updated	NhuY	2013-11-02 14:41:28.944-05:00
费小姐	Deleted	NhuY	2013-11-02 14:44:29.483-05:00
阿斯蒙蒂斯	Added	NhuY	2013-11-02 14:50:45.802-05:00
贝鲁赛巴布	Added	NhuY	2013-11-02 14:54:50.065-05:00
贝利亚	Added	NhuY	2013-11-02 14:55:23.800-05:00
而利卫旦	Added	NhuY	2013-11-02 14:55:48.098-05:00
阿拉斯特尔	Added	NhuY	2013-11-02 14:56:18.970-05:00
菲斯特	Updated	NhuY	2013-11-02 23:23:56.920-05:00
富少爷	Deleted	NhuY	2013-11-02 15:21:24.216-05:00
耶和华	Added	NhuY	2013-11-02 18:24:25.510-05:00
亚当和夏娃	Added	NhuY	2013-11-02 19:02:16.840-05:00
始皇帝	Deleted	NhuY	2014-12-25 15:34:00.584-06:00
扶夫人	Deleted	NhuY	2013-11-03 06:18:31.793-06:00
泰坦尼克号	Added	NhuY	2013-11-03 21:30:39.895-06:00
马家族	Deleted	NhuY	2013-11-04 05:05:32.719-06:00
宫姑姑	Deleted	nnguyen	2013-11-04 13:08:55.122-06:00
侯公子	Deleted	NhuY	2013-11-04 18:51:48.369-06:00
高姑娘	Deleted	NhuY	2013-11-04 18:52:24.518-06:00
纪小子	Deleted	NhuY	2013-11-04 19:07:22.043-06:00
燕赤霞	Added	NhuY	2013-11-04 19:24:59.107-06:00
祝大爷	Deleted	NhuY	2013-11-04 21:56:50.008-06:00
余丫头	Deleted	NhuY	2013-11-04 22:04:42.920-06:00
余夫人	Deleted	NhuY	2013-11-05 21:08:00.473-06:00
索老夫人	Deleted	NhuY	2013-11-06 06:01:51.513-06:00
鬼门关	Added	NhuY	2013-11-06 19:12:37.079-06:00
管爷爷	Deleted	NhuY	2013-11-09 21:01:02.176-06:00
尚公子	Deleted	NhuY	2013-11-10 06:06:45.857-06:00
解大叔	Deleted	NhuY	2013-11-10 12:19:39.219-06:00
管王爷	Deleted	NhuY	2013-11-10 12:31:24.930-06:00
余兄弟	Deleted	NhuY	2013-11-10 12:46:42.882-06:00
解王爷	Deleted	NhuY	2013-11-10 14:33:29.954-06:00
王兄弟	Deleted	NhuY	2013-11-10 15:48:13.587-06:00
经捕快	Deleted	NhuY	2013-11-10 21:21:45.312-06:00
路大人	Deleted	NhuY	2013-11-10 22:58:48.209-06:00
重阳真人	Added	NhuY	2013-11-11 15:35:10.679-06:00
武兄弟	Deleted	NhuY	2013-11-11 16:03:01.035-06:00
威斯克	Added	NhuY	2013-11-11 16:11:27.800-06:00
格林兄弟	Added	NhuY	2013-11-11 16:20:17.761-06:00
龙老先生	Deleted	NhuY	2013-11-11 16:46:57.131-06:00
刘威斯	Added	NhuY	2013-11-11 17:43:13.699-06:00
柯林斯	Added	NhuY	2013-11-11 17:47:31.166-06:00
彭伯里	Added	NhuY	2013-11-11 17:54:13.467-06:00
乔治安娜	Added	NhuY	2013-11-11 17:55:23.408-06:00
卡洛琳	Added	NhuY	2013-11-11 17:56:30.159-06:00
贝内特	Added	NhuY	2013-11-11 17:58:03.244-06:00
哈特福德	Added	NhuY	2013-11-11 17:58:36.474-06:00
解掌门	Deleted	NhuY	2013-11-11 19:20:33.009-06:00
经师父	Deleted	NhuY	2013-11-11 19:24:19.220-06:00
霍格沃兹	Added	NhuY	2013-11-11 20:01:04.592-06:00
阿兹卡班	Added	NhuY	2013-11-11 20:02:08.000-06:00
许婆婆	Deleted	NhuY	2013-11-12 04:02:17.953-06:00
姓家族	Deleted	NhuY	2013-11-12 11:26:11.529-06:00
姓公子	Deleted	NhuY	2013-11-12 15:35:20.954-06:00
祝伯父	Deleted	NhuY	2013-11-12 17:22:55.170-06:00
俞伯牙	Added	NhuY	2013-11-14 21:32:52.346-06:00
钟子期	Added	NhuY	2013-11-14 21:32:55.401-06:00
况夫人	Deleted	NhuY	2013-11-15 16:43:48.537-06:00
方长老	Deleted	NhuY	2013-11-15 17:41:33.659-06:00
法大人	Deleted	NhuY	2013-11-15 21:22:54.413-06:00
古老怪	Deleted	NhuY	2013-11-16 17:05:42.355-06:00
张老哥	Deleted	NhuY	2013-11-16 18:59:06.784-06:00
况师兄	Deleted	NhuY	2013-11-17 10:17:43.149-06:00
郁公子	Deleted	NhuY	2013-11-17 16:22:20.805-06:00
纳米比亚	Updated	NhuY	2013-11-18 17:57:21.041-06:00
克莱德	Added	NhuY	2013-11-18 17:57:50.182-06:00
克鲁斯	Added	NhuY	2013-11-18 17:58:12.577-06:00
克林顿	Added	NhuY	2013-11-18 17:58:27.565-06:00
党卫队	Added	NhuY	2013-11-18 17:58:37.237-06:00
克劳斯	Added	NhuY	2013-11-18 17:58:44.552-06:00
克郎波	Added	NhuY	2013-11-18 18:14:24.703-06:00
密歇根	Added	NhuY	2013-11-19 05:50:34.844-06:00
富小姐	Deleted	NhuY	2013-11-19 05:50:58.794-06:00
肯尼迪	Added	nnguyen	2013-11-20 11:50:20.378-06:00
家契诃夫	Added	nnguyen	2013-11-20 12:30:03.429-06:00
喜洋洋和灰太狼	Added	NhuY	2013-11-20 18:01:19.260-06:00
爱德荷	Added	NhuY	2013-11-20 18:17:15.668-06:00
阿姆斯特丹	Updated	NhuY	2014-11-14 05:42:59.570-06:00
哈尔滨	Added	nnguyen	2013-11-21 07:56:38.474-06:00
克利夫兰	Added	nnguyen	2013-11-21 15:09:32.333-06:00
克罗地亚	Updated	nnguyen	2013-11-21 15:09:57.236-06:00
管夫人	Deleted	NhuY	2013-11-21 21:33:13.425-06:00
居伯伯	Deleted	NhuY	2013-11-22 01:28:04.559-06:00
布鲁特	Added	NhuY	2013-11-22 19:10:25.353-06:00
巴斯顿	Added	NhuY	2013-11-22 20:03:08.042-06:00
巴斯特	Added	NhuY	2013-11-22 20:09:17.750-06:00
亚历克	Updated	NhuY	2013-11-22 20:14:49.807-06:00
阿尔帝司	Added	NhuY	2013-11-22 20:20:34.402-06:00
观世音	Added	NhuY	2013-11-23 05:51:47.438-06:00
奈美思	Deleted	NhuY	2013-11-23 08:51:00.551-06:00
终老大	Deleted	NhuY	2013-11-23 09:24:15.472-06:00
丁先生	Deleted	NhuY	2013-11-24 19:56:40.957-06:00
支小姐	Deleted	NhuY	2013-11-25 20:18:55.375-06:00
席弟弟	Deleted	NhuY	2013-11-25 22:10:36.448-06:00
欧罗巴	Added	NhuY	2013-11-26 05:03:21.468-06:00
祝老夫人	Deleted	nnguyen	2013-11-26 09:32:22.651-06:00
红妹妹	Deleted	NhuY	2013-11-27 22:59:15.025-06:00
车老头	Deleted	NhuY	2013-11-28 08:07:43.604-06:00
钟汉良	Added	NhuY	2013-11-28 17:46:37.581-06:00
郭德纲	Added	NhuY	2013-11-28 17:46:55.660-06:00
充夫人	Deleted	NhuY	2013-11-28 22:13:57.097-06:00
养老太太	Deleted	NhuY	2013-11-29 17:45:50.317-06:00
富嬷嬷	Deleted	NhuY	2013-11-29 18:34:09.871-06:00
计皇子	Deleted	NhuY	2013-11-29 18:41:57.762-06:00
高大人	Deleted	NhuY	2013-11-29 19:32:06.162-06:00
普罗米修斯	Added	NhuY	2013-11-29 20:27:57.634-06:00
帅老头	Deleted	NhuY	2013-11-29 20:29:00.235-06:00
许爷爷	Deleted	NhuY	2013-11-30 04:48:41.759-06:00
在鬼门关上	Added	NhuY	2013-11-30 11:22:34.096-06:00
宫庄主	Deleted	NhuY	2013-11-30 13:32:18.445-06:00
吴承恩	Added	NhuY	2013-11-30 13:39:44.218-06:00
叶姐姐	Deleted	NhuY	2013-11-30 18:02:15.740-06:00
卫丫头	Deleted	NhuY	2013-11-30 18:26:17.532-06:00
摩萨德	Added	NhuY	2013-11-30 18:26:27.953-06:00
张爱玲	Added	NhuY	2013-11-30 18:55:28.335-06:00
哈利 · 波特	Added	NhuY	2013-11-30 20:51:49.159-06:00
卡朋特	Added	NhuY	2013-11-30 23:42:23.692-06:00
郝思嘉	Added	NhuY	2013-11-30 23:43:00.843-06:00
许殿下	Deleted	NhuY	2013-12-01 00:15:58.872-06:00
仰世子	Deleted	NhuY	2013-12-01 00:33:10.907-06:00
金缕曲	Added	NhuY	2013-12-01 00:39:08.518-06:00
韦小宝	Added	NhuY	2013-12-01 01:02:18.474-06:00
张老板	Deleted	NhuY	2013-12-01 16:32:08.982-06:00
仇小姐	Deleted	NhuY	2013-12-01 18:59:14.220-06:00
余长老	Deleted	NhuY	2013-12-01 19:07:43.559-06:00
应师兄	Deleted	NhuY	2013-12-01 19:51:12.517-06:00
通老头	Deleted	NhuY	2013-12-03 12:18:05.960-06:00
管大人	Deleted	NhuY	2013-12-04 20:58:51.620-06:00
祖师弟	Deleted	NhuY	2013-12-05 04:56:33.308-06:00
瞥了三人一眼	Added	NhuY	2013-12-05 05:44:54.871-06:00
大理寺	Added	NhuY	2013-12-05 18:40:29.822-06:00
通宫女	Deleted	NhuY	2013-12-06 19:28:16.217-06:00
扶老夫人	Deleted	NhuY	2013-12-06 20:31:03.679-06:00
山大侠	Deleted	NhuY	2013-12-07 07:01:36.501-06:00
管公公	Deleted	NhuY	2013-12-07 07:24:06.628-06:00
云师弟	Deleted	NhuY	2013-12-07 17:37:22.143-06:00
路西恩	Added	NhuY	2013-12-08 08:05:06.435-06:00
宗妹妹	Deleted	NhuY	2013-12-14 15:24:22.609-06:00
查老爷	Deleted	NhuY	2013-12-14 19:36:31.910-06:00
况师父	Deleted	NhuY	2013-12-15 12:30:00.860-06:00
贝师父	Deleted	NhuY	2013-12-15 12:32:34.994-06:00
赏小姐	Deleted	nnguyen	2013-12-19 14:01:18.383-06:00
王昌龄	Added	NhuY	2013-12-19 20:51:20.738-06:00
陶渊明	Added	nnguyen	2013-12-20 09:39:29.105-06:00
无痕	Deleted	nnguyen	2014-01-16 12:33:33.086-06:00
干爷爷	Deleted	NhuY	2013-12-20 19:47:09.699-06:00
冠勇侯	Added	NhuY	2013-12-20 21:14:30.237-06:00
解娘娘	Deleted	NhuY	2013-12-21 08:18:14.567-06:00
祖奶奶	Deleted	NhuY	2013-12-21 20:00:34.162-06:00
波尔多	Added	NhuY	2013-12-21 23:28:40.711-06:00
红管家	Deleted	NhuY	2013-12-22 16:53:45.626-06:00
黄伯伯	Deleted	NhuY	2013-12-22 21:09:33.000-06:00
计兄弟	Deleted	nnguyen	2013-12-23 11:49:27.326-06:00
玄武门	Added	nnguyen	2013-12-23 12:22:58.657-06:00
延庆殿	Added	nnguyen	2013-12-23 13:08:36.347-06:00
解老大	Deleted	NhuY	2013-12-24 18:31:27.135-06:00
车小弟	Deleted	NhuY	2013-12-24 21:12:43.044-06:00
任姐姐	Deleted	nnguyen	2013-12-26 11:08:26.013-06:00
易姐姐	Deleted	nnguyen	2013-12-26 11:10:10.190-06:00
习老师	Deleted	NhuY	2013-12-28 19:37:59.479-06:00
任管家	Deleted	NhuY	2013-12-29 09:33:09.613-06:00
周润发	Added	NhuY	2013-12-29 10:20:27.150-06:00
张学友	Added	NhuY	2013-12-29 15:13:08.588-06:00
瓦列里	Added	NhuY	2013-12-29 18:24:01.250-06:00
吴彦祖	Added	NhuY	2013-12-29 18:35:55.728-06:00
国王爷	Deleted	NhuY	2013-12-31 16:49:34.749-06:00
广大人	Deleted	NhuY	2013-12-31 20:06:12.649-06:00
怀世子	Deleted	NhuY	2013-12-31 20:16:39.710-06:00
盛老大	Deleted	NhuY	2014-01-01 07:22:03.178-06:00
侯老夫人	Deleted	NhuY	2014-01-01 07:42:04.404-06:00
泽哥哥	Deleted	NhuY	2014-01-01 07:50:57.236-06:00
须嬷嬷	Deleted	NhuY	2014-01-01 16:38:45.223-06:00
公老夫人	Deleted	NhuY	2014-01-01 17:17:01.700-06:00
经管家	Deleted	NhuY	2014-01-02 16:11:52.146-06:00
解县令	Deleted	nnguyen	2014-01-03 11:22:12.623-06:00
伊莉莎	Added	NhuY	2014-01-03 18:21:10.651-06:00
步师弟	Deleted	NhuY	2014-01-04 05:57:42.179-06:00
言真人	Deleted	NhuY	2014-01-04 15:16:05.211-06:00
全师弟	Deleted	NhuY	2014-01-04 15:25:26.501-06:00
全师妹	Deleted	NhuY	2014-01-04 22:10:23.037-06:00
百里道友	Updated	NhuY	2014-01-05 08:04:41.935-06:00
须道友	Deleted	NhuY	2014-01-05 08:21:35.962-06:00
元道友	Deleted	nnguyen	2014-01-06 13:05:56.063-06:00
宗师兄	Deleted	NhuY	2014-01-06 20:51:46.691-06:00
厉真人	Deleted	NhuY	2014-01-11 05:08:16.747-06:00
强姑娘	Deleted	NhuY	2014-01-11 21:09:47.280-06:00
解师兄	Deleted	NhuY	2014-01-12 15:34:20.176-06:00
古大爷	Deleted	NhuY	2014-01-12 19:20:32.950-06:00
宗长老	Deleted	NhuY	2014-01-15 05:06:44.267-06:00
龙大人	Deleted	NhuY	2014-01-15 20:09:22.725-06:00
龙道友	Deleted	NhuY	2014-01-17 04:42:36.809-06:00
鱼大人	Deleted	NhuY	2014-01-18 08:49:47.346-06:00
易师兄	Deleted	NhuY	2014-01-18 16:18:28.552-06:00
陆小凤	Added	NhuY	2014-01-18 21:42:48.072-06:00
姓老板	Deleted	NhuY	2014-01-19 08:08:39.761-06:00
索夫人	Deleted	NhuY	2014-01-19 10:15:34.766-06:00
双小姐	Deleted	NhuY	2014-01-22 20:16:25.783-06:00
王德安	Added	NhuY	2014-01-22 20:50:35.896-06:00
一言堂	Added	NhuY	2014-01-23 16:47:10.677-06:00
史大人	Deleted	NhuY	2014-01-24 05:03:57.369-06:00
督夫人	Deleted	NhuY	2014-01-24 06:14:25.936-06:00
应世子	Deleted	nnguyen	2014-01-24 11:27:47.623-06:00
公老爷	Deleted	NhuY	2014-01-26 00:47:20.563-06:00
松姐姐	Deleted	NhuY	2014-01-26 12:13:25.221-06:00
曾爷爷	Deleted	NhuY	2014-01-26 19:45:53.282-06:00
习嬷嬷	Deleted	NhuY	2014-01-27 19:02:15.260-06:00
刑嬷嬷	Deleted	NhuY	2014-01-27 21:10:43.464-06:00
琴老师	Deleted	NhuY	2014-01-27 21:31:41.159-06:00
法嬷嬷	Deleted	NhuY	2014-01-28 19:49:07.633-06:00
任姨娘	Deleted	NhuY	2014-01-29 04:38:12.860-06:00
往鬼门关上推	Added	NhuY	2014-01-29 04:48:01.751-06:00
陈玉莲	Added	nnguyen	2014-01-29 12:02:23.908-06:00
李若彤	Added	nnguyen	2014-01-29 12:02:28.587-06:00
刘亦菲	Added	nnguyen	2014-01-29 12:02:32.547-06:00
宫妹妹	Deleted	NhuY	2014-01-29 17:38:09.608-06:00
荣姑娘	Deleted	nnguyen	2014-01-30 09:53:48.406-06:00
解皇子	Deleted	NhuY	2014-01-31 19:11:26.019-06:00
花和尚	Deleted	NhuY	2014-01-31 19:43:15.296-06:00
许奶奶	Deleted	NhuY	2014-02-01 16:13:40.111-06:00
许少夫人	Deleted	NhuY	2014-02-01 19:16:51.041-06:00
许老夫人	Deleted	NhuY	2014-02-01 20:12:35.057-06:00
况少爷	Deleted	NhuY	2014-02-01 21:41:23.588-06:00
红太夫人	Deleted	NhuY	2014-02-02 10:11:49.747-06:00
古老先生	Deleted	NhuY	2014-02-02 21:44:44.664-06:00
干夫人	Deleted	NhuY	2014-02-03 04:59:56.725-06:00
司夫人	Deleted	NhuY	2014-02-04 14:50:30.311-06:00
都大人	Deleted	NhuY	2014-02-04 15:04:54.801-06:00
解夫人	Deleted	NhuY	2014-02-04 17:09:32.456-06:00
古侍卫	Deleted	NhuY	2014-02-06 21:35:32.446-06:00
蒙古国	Updated	NhuY	2014-02-07 04:44:40.486-06:00
况少夫人	Deleted	NhuY	2014-02-08 08:08:34.266-06:00
管相公	Deleted	NhuY	2014-02-08 08:14:55.280-06:00
强少夫人	Deleted	NhuY	2014-02-08 16:07:51.810-06:00
孙少爷	Deleted	NhuY	2014-02-09 08:12:48.279-06:00
解少夫人	Deleted	NhuY	2014-02-10 05:19:03.827-06:00
